"defense","rushing_yds","year"
"27476","MIN",4,"2013"
"27477","MIN",9,"2013"
"27478","MIN",0,"2013"
"27479","MIN",12,"2013"
"27480","MIN",11,"2013"
"27481","MIN",5,"2013"
"27482","MIN",6,"2013"
"27483","MIN",0,"2013"
"27484","DET",0,"2013"
"27485","DET",1,"2013"
"27486","DET",-3,"2013"
"27487","DET",12,"2013"
"27488","DET",-1,"2013"
"27489","DET",4,"2013"
"27490","DET",15,"2013"
"27491","DET",4,"2013"
"27492","DET",1,"2013"
"27493","DET",2,"2013"
"27494","DET",2,"2013"
"27495","DET",19,"2013"
"27496","NE",5,"2013"
"27497","NE",7,"2013"
"27498","NE",4,"2013"
"27499","NE",3,"2013"
"27500","NE",3,"2013"
"27501","NE",5,"2013"
"27502","NE",3,"2013"
"27503","NE",1,"2013"
"27504","NE",0,"2013"
"27505","NE",8,"2013"
"27506","NE",1,"2013"
"27507","CIN",1,"2013"
"27508","CIN",0,"2013"
"27509","CIN",1,"2013"
"27510","CIN",5,"2013"
"27511","CIN",4,"2013"
"27512","CIN",4,"2013"
"27513","BAL",1,"2013"
"27514","BAL",7,"2013"
"27515","BAL",6,"2013"
"27516","BAL",3,"2013"
"27517","BAL",-1,"2013"
"27518","BAL",2,"2013"
"27519","BAL",2,"2013"
"27520","BAL",1,"2013"
"27521","BAL",7,"2013"
"27522","NYG",-3,"2013"
"27523","NYG",1,"2013"
"27524","NYG",1,"2013"
"27525","NYG",20,"2013"
"27526","NYG",3,"2013"
"27527","NYG",7,"2013"
"27528","NYG",10,"2013"
"27529","NYG",3,"2013"
"27530","NYG",25,"2013"
"27531","NYG",9,"2013"
"27532","NYG",14,"2013"
"27533","NYG",0,"2013"
"27534","NYG",3,"2013"
"27535","OAK",3,"2013"
"27536","OAK",2,"2013"
"27537","OAK",2,"2013"
"27538","OAK",9,"2013"
"27539","OAK",1,"2013"
"27540","OAK",6,"2013"
"27541","OAK",0,"2013"
"27542","OAK",4,"2013"
"27543","OAK",3,"2013"
"27544","OAK",0,"2013"
"27545","OAK",4,"2013"
"27546","OAK",5,"2013"
"27547","PHI",2,"2013"
"27548","PHI",6,"2013"
"27549","PHI",2,"2013"
"27550","PHI",3,"2013"
"27551","PHI",16,"2013"
"27552","PHI",10,"2013"
"27553","PHI",1,"2013"
"27554","PHI",4,"2013"
"27555","PHI",3,"2013"
"27556","PHI",10,"2013"
"27557","PHI",4,"2013"
"27558","PHI",17,"2013"
"27559","DAL",16,"2013"
"27560","DAL",9,"2013"
"27561","DAL",4,"2013"
"27562","DAL",1,"2013"
"27563","DAL",2,"2013"
"27564","DAL",14,"2013"
"27565","DAL",5,"2013"
"27566","DAL",10,"2013"
"27567","DAL",1,"2013"
"27568","DAL",3,"2013"
"27569","DAL",11,"2013"
"27570","DAL",3,"2013"
"27571","DAL",2,"2013"
"27572","DAL",4,"2013"
"27573","DAL",2,"2013"
"27574","DAL",3,"2013"
"27575","DAL",1,"2013"
"27576","DAL",1,"2013"
"27577","DAL",1,"2013"
"27578","JAC",6,"2013"
"27579","JAC",0,"2013"
"27580","JAC",1,"2013"
"27581","JAC",1,"2013"
"27582","JAC",1,"2013"
"27583","JAC",4,"2013"
"27584","JAC",11,"2013"
"27585","JAC",3,"2013"
"27586","JAC",1,"2013"
"27587","JAC",1,"2013"
"27588","JAC",8,"2013"
"27589","JAC",2,"2013"
"27590","JAC",0,"2013"
"27591","JAC",3,"2013"
"27592","JAC",0,"2013"
"27593","IND",9,"2013"
"27594","IND",0,"2013"
"27595","IND",9,"2013"
"27596","IND",0,"2013"
"27597","IND",7,"2013"
"27598","IND",2,"2013"
"27599","IND",1,"2013"
"27600","IND",3,"2013"
"27601","IND",-2,"2013"
"27602","IND",4,"2013"
"27603","IND",1,"2013"
"27604","IND",2,"2013"
"27605","IND",2,"2013"
"27606","IND",1,"2013"
"27607","IND",1,"2013"
"27608","WAS",8,"2013"
"27609","WAS",1,"2013"
"27610","WAS",3,"2013"
"27611","WAS",4,"2013"
"27612","WAS",3,"2013"
"27613","WAS",0,"2013"
"27614","WAS",4,"2013"
"27615","WAS",-2,"2013"
"27616","WAS",6,"2013"
"27617","WAS",6,"2013"
"27618","WAS",5,"2013"
"27619","WAS",3,"2013"
"27620","WAS",0,"2013"
"27621","WAS",3,"2013"
"27622","SD",0,"2013"
"27623","SD",3,"2013"
"27624","SD",6,"2013"
"27625","SD",8,"2013"
"27626","SD",5,"2013"
"27627","SD",-2,"2013"
"27628","SD",9,"2013"
"27629","SD",4,"2013"
"27630","SD",3,"2013"
"27631","SD",8,"2013"
"27632","SD",2,"2013"
"27633","SD",6,"2013"
"27634","SD",3,"2013"
"27635","SD",3,"2013"
"27636","SD",7,"2013"
"27637","KC",5,"2013"
"27638","KC",1,"2013"
"27639","KC",3,"2013"
"27640","KC",2,"2013"
"27641","KC",4,"2013"
"27642","KC",3,"2013"
"27643","KC",2,"2013"
"27644","KC",3,"2013"
"27645","KC",0,"2013"
"27646","KC",1,"2013"
"27647","KC",1,"2013"
"27648","KC",5,"2013"
"27649","KC",4,"2013"
"27650","KC",5,"2013"
"27651","KC",1,"2013"
"27652","KC",1,"2013"
"27653","KC",9,"2013"
"27654","KC",3,"2013"
"27655","KC",2,"2013"
"27656","KC",11,"2013"
"27657","KC",0,"2013"
"27658","KC",5,"2013"
"27659","KC",1,"2013"
"27660","KC",2,"2013"
"27661","KC",3,"2013"
"27662","KC",-1,"2013"
"27663","KC",3,"2013"
"27664","NE",11,"2013"
"27665","NE",8,"2013"
"27666","NE",2,"2013"
"27667","NE",5,"2013"
"27668","NE",6,"2013"
"27669","NE",2,"2013"
"27670","NE",7,"2013"
"27671","NE",3,"2013"
"27672","NE",2,"2013"
"27673","NE",17,"2013"
"27674","NE",4,"2013"
"27675","NE",4,"2013"
"27676","NE",4,"2013"
"27677","NE",9,"2013"
"27678","NE",12,"2013"
"27679","NE",7,"2013"
"27680","NE",4,"2013"
"27681","NE",0,"2013"
"27682","NE",6,"2013"
"27683","NE",6,"2013"
"27684","NE",7,"2013"
"27685","NE",1,"2013"
"27686","NE",5,"2013"
"27687","NE",0,"2013"
"27688","NE",7,"2013"
"27689","NE",2,"2013"
"27690","NE",5,"2013"
"27691","NE",18,"2013"
"27692","NE",3,"2013"
"27693","NE",3,"2013"
"27694","NE",8,"2013"
"27695","NE",18,"2013"
"27696","NE",6,"2013"
"27697","NE",2,"2013"
"27698","NE",18,"2013"
"27699","NE",-1,"2013"
"27700","NE",3,"2013"
"27701","KC",0,"2013"
"27702","KC",1,"2013"
"27703","KC",3,"2013"
"27704","KC",0,"2013"
"27705","KC",13,"2013"
"27706","KC",2,"2013"
"27707","KC",-2,"2013"
"27708","KC",2,"2013"
"27709","KC",-1,"2013"
"27710","KC",0,"2013"
"27711","KC",0,"2013"
"27712","KC",3,"2013"
"27713","KC",2,"2013"
"27714","KC",0,"2013"
"27715","KC",-5,"2013"
"27716","TEN",4,"2013"
"27717","TEN",20,"2013"
"27718","TEN",4,"2013"
"27719","TEN",25,"2013"
"27720","TEN",1,"2013"
"27721","TEN",2,"2013"
"27722","TEN",2,"2013"
"27723","TEN",3,"2013"
"27724","TEN",5,"2013"
"27725","TEN",1,"2013"
"27726","TEN",2,"2013"
"27727","TEN",-1,"2013"
"27728","TEN",2,"2013"
"27729","TEN",8,"2013"
"27730","SD",6,"2013"
"27731","SD",5,"2013"
"27732","SD",2,"2013"
"27733","SD",4,"2013"
"27734","SD",2,"2013"
"27735","SD",-1,"2013"
"27736","SD",3,"2013"
"27737","SD",-2,"2013"
"27738","HOU",31,"2013"
"27739","HOU",1,"2013"
"27740","HOU",3,"2013"
"27741","HOU",3,"2013"
"27742","HOU",2,"2013"
"27743","HOU",5,"2013"
"27744","HOU",4,"2013"
"27745","HOU",18,"2013"
"27746","HOU",4,"2013"
"27747","HOU",1,"2013"
"27748","HOU",4,"2013"
"27749","OAK",-5,"2013"
"27750","OAK",4,"2013"
"27751","OAK",7,"2013"
"27752","OAK",2,"2013"
"27753","OAK",5,"2013"
"27754","OAK",10,"2013"
"27755","DEN",14,"2013"
"27756","DEN",0,"2013"
"27757","DEN",-1,"2013"
"27758","DEN",-2,"2013"
"27759","DEN",1,"2013"
"27760","DEN",5,"2013"
"27761","DEN",0,"2013"
"27762","DEN",3,"2013"
"27763","DEN",2,"2013"
"27764","CLE",5,"2013"
"27765","CLE",1,"2013"
"27766","CLE",1,"2013"
"27767","CLE",2,"2013"
"27768","CLE",8,"2013"
"27769","CLE",5,"2013"
"27770","CLE",1,"2013"
"27771","CLE",3,"2013"
"27772","CLE",-1,"2013"
"27773","CLE",1,"2013"
"27774","CLE",8,"2013"
"27775","CLE",3,"2013"
"27776","CLE",5,"2013"
"27777","CLE",2,"2013"
"27778","CLE",0,"2013"
"27779","CLE",3,"2013"
"27780","CLE",6,"2013"
"27781","CLE",0,"2013"
"27782","CLE",4,"2013"
"27783","HOU",4,"2013"
"27784","HOU",3,"2013"
"27785","HOU",2,"2013"
"27786","HOU",0,"2013"
"27787","HOU",1,"2013"
"27788","HOU",3,"2013"
"27789","HOU",0,"2013"
"27790","HOU",3,"2013"
"27791","HOU",0,"2013"
"27792","HOU",0,"2013"
"27793","HOU",1,"2013"
"27794","HOU",1,"2013"
"27795","HOU",0,"2013"
"27796","HOU",4,"2013"
"27797","HOU",-1,"2013"
"27798","HOU",25,"2013"
"27799","HOU",1,"2013"
"27800","HOU",-1,"2013"
"27801","HOU",-1,"2013"
"27802","HOU",11,"2013"
"27803","HOU",4,"2013"
"27804","HOU",0,"2013"
"27805","HOU",3,"2013"
"27806","HOU",2,"2013"
"27807","BUF",3,"2013"
"27808","BUF",1,"2013"
"27809","BUF",2,"2013"
"27810","BUF",1,"2013"
"27811","MIA",1,"2013"
"27812","MIA",-1,"2013"
"27813","MIA",2,"2013"
"27814","MIA",5,"2013"
"27815","MIA",2,"2013"
"27816","MIA",6,"2013"
"27817","MIA",28,"2013"
"27818","MIA",-1,"2013"
"27819","MIA",3,"2013"
"27820","MIA",1,"2013"
"27821","MIA",0,"2013"
"27822","GB",-3,"2013"
"27823","GB",0,"2013"
"27824","GB",5,"2013"
"27825","GB",-3,"2013"
"27826","GB",10,"2013"
"27827","GB",0,"2013"
"27828","PIT",-1,"2013"
"27829","PIT",5,"2013"
"27830","PIT",3,"2013"
"27831","PIT",0,"2013"
"27832","PIT",0,"2013"
"27833","PIT",6,"2013"
"27834","CLE",-2,"2013"
"27835","CLE",7,"2013"
"27836","CLE",0,"2013"
"27837","CLE",3,"2013"
"27838","CLE",-3,"2013"
"27839","CLE",6,"2013"
"27840","CIN",4,"2013"
"27841","CIN",9,"2013"
"27842","CIN",1,"2013"
"27843","CIN",3,"2013"
"27844","CIN",4,"2013"
"27845","CIN",2,"2013"
"27846","CIN",5,"2013"
"27847","CIN",3,"2013"
"27848","CHI",3,"2013"
"27849","CHI",-4,"2013"
"27850","CHI",4,"2013"
"27851","CHI",0,"2013"
"27852","CHI",7,"2013"
"27853","CHI",2,"2013"
"27854","CHI",-3,"2013"
"27855","CHI",8,"2013"
"27856","CHI",-1,"2013"
"27857","CHI",2,"2013"
"27858","NYJ",2,"2013"
"27859","NYJ",10,"2013"
"27860","NYJ",0,"2013"
"27861","NYJ",1,"2013"
"27862","NYJ",4,"2013"
"27863","NYJ",3,"2013"
"27864","NYJ",-2,"2013"
"27865","NYJ",9,"2013"
"27866","NYJ",2,"2013"
"27867","NYJ",0,"2013"
"27868","NYJ",1,"2013"
"27869","PIT",3,"2013"
"27870","PIT",2,"2013"
"27871","PIT",12,"2013"
"27872","PIT",5,"2013"
"27873","PIT",4,"2013"
"27874","PIT",2,"2013"
"27875","PIT",0,"2013"
"27876","PIT",6,"2013"
"27877","PIT",1,"2013"
"27878","MIN",1,"2013"
"27879","MIN",1,"2013"
"27880","MIN",1,"2013"
"27881","MIN",6,"2013"
"27882","MIN",5,"2013"
"27883","MIN",1,"2013"
"27884","MIN",-3,"2013"
"27885","DET",11,"2013"
"27886","DET",3,"2013"
"27887","DET",-1,"2013"
"27888","DET",2,"2013"
"27889","DET",2,"2013"
"27890","DET",0,"2013"
"27891","DET",4,"2013"
"27892","NE",3,"2013"
"27893","NE",5,"2013"
"27894","NE",5,"2013"
"27895","NE",-1,"2013"
"27896","NE",2,"2013"
"27897","NE",2,"2013"
"27898","NE",6,"2013"
"27899","NE",5,"2013"
"27900","NE",4,"2013"
"27901","NE",0,"2013"
"27902","CIN",8,"2013"
"27903","CIN",1,"2013"
"27904","CIN",14,"2013"
"27905","CIN",4,"2013"
"27906","CIN",1,"2013"
"27907","BAL",1,"2013"
"27908","BAL",7,"2013"
"27909","BAL",3,"2013"
"27910","BAL",4,"2013"
"27911","NYG",3,"2013"
"27912","OAK",7,"2013"
"27913","OAK",6,"2013"
"27914","OAK",5,"2013"
"27915","OAK",6,"2013"
"27916","OAK",4,"2013"
"27917","OAK",5,"2013"
"27918","OAK",13,"2013"
"27919","OAK",19,"2013"
"27920","OAK",1,"2013"
"27921","PHI",3,"2013"
"27922","PHI",3,"2013"
"27923","PHI",-2,"2013"
"27924","PHI",0,"2013"
"27925","PHI",3,"2013"
"27926","PHI",5,"2013"
"27927","PHI",5,"2013"
"27928","PHI",4,"2013"
"27929","PHI",5,"2013"
"27930","PHI",10,"2013"
"27931","PHI",0,"2013"
"27932","DAL",17,"2013"
"27933","DAL",-1,"2013"
"27934","DAL",-3,"2013"
"27935","DAL",1,"2013"
"27936","DAL",4,"2013"
"27937","DAL",-1,"2013"
"27938","DAL",0,"2013"
"27939","JAC",9,"2013"
"27940","JAC",11,"2013"
"27941","JAC",2,"2013"
"27942","JAC",-2,"2013"
"27943","IND",4,"2013"
"27944","IND",14,"2013"
"27945","IND",8,"2013"
"27946","IND",-1,"2013"
"27947","HOU",2,"2013"
"27948","HOU",3,"2013"
"27949","HOU",1,"2013"
"27950","OAK",-2,"2013"
"27951","OAK",1,"2013"
"27952","OAK",-2,"2013"
"27953","OAK",0,"2013"
"27954","OAK",8,"2013"
"27955","OAK",6,"2013"
"27956","OAK",5,"2013"
"27957","OAK",3,"2013"
"27958","OAK",5,"2013"
"27959","OAK",2,"2013"
"27960","OAK",2,"2013"
"27961","OAK",2,"2013"
"27994","BAL",9,"2013"
"27995","BAL",4,"2013"
"27996","BAL",2,"2013"
"27997","BAL",7,"2013"
"27998","BAL",-2,"2013"
"27999","BAL",2,"2013"
"28000","BAL",1,"2013"
"28001","BAL",1,"2013"
"28002","NYG",1,"2013"
"28003","NYG",3,"2013"
"28004","NYG",3,"2013"
"28005","NYG",3,"2013"
"28006","NYG",1,"2013"
"28007","NYG",1,"2013"
"28008","NYG",2,"2013"
"28009","NYG",-3,"2013"
"28010","NYG",0,"2013"
"28011","NYG",3,"2013"
"28012","NYG",2,"2013"
"28013","NYG",0,"2013"
"28014","OAK",7,"2013"
"28015","OAK",6,"2013"
"28016","OAK",12,"2013"
"28017","OAK",5,"2013"
"28018","OAK",3,"2013"
"28019","OAK",3,"2013"
"28020","OAK",8,"2013"
"28021","OAK",7,"2013"
"28022","OAK",3,"2013"
"28023","OAK",5,"2013"
"28024","OAK",0,"2013"
"28025","PHI",0,"2013"
"28026","PHI",-1,"2013"
"28027","PHI",6,"2013"
"28028","PHI",1,"2013"
"28029","PHI",6,"2013"
"28030","PHI",4,"2013"
"28031","PHI",2,"2013"
"28032","PHI",6,"2013"
"28033","DAL",1,"2013"
"28034","JAC",15,"2013"
"28035","JAC",-4,"2013"
"28036","JAC",4,"2013"
"28037","WAS",8,"2013"
"28038","WAS",5,"2013"
"28039","WAS",7,"2013"
"28040","WAS",0,"2013"
"28041","WAS",3,"2013"
"28042","WAS",4,"2013"
"28043","WAS",3,"2013"
"28044","WAS",1,"2013"
"28045","WAS",6,"2013"
"28046","WAS",1,"2013"
"28047","WAS",-1,"2013"
"28048","SD",4,"2013"
"28049","SD",12,"2013"
"28050","SD",2,"2013"
"28051","SD",2,"2013"
"28052","SD",0,"2013"
"28053","KC",6,"2013"
"28054","KC",1,"2013"
"28055","KC",2,"2013"
"28056","KC",3,"2013"
"28057","KC",8,"2013"
"28058","KC",2,"2013"
"28059","KC",3,"2013"
"28060","KC",0,"2013"
"28061","NE",4,"2013"
"28062","NE",6,"2013"
"28063","NE",16,"2013"
"28064","NE",-1,"2013"
"28065","NE",5,"2013"
"28066","NE",6,"2013"
"28067","NE",4,"2013"
"28068","KC",5,"2013"
"28069","KC",1,"2013"
"28070","KC",5,"2013"
"28071","KC",2,"2013"
"28072","KC",13,"2013"
"28073","KC",8,"2013"
"28074","KC",3,"2013"
"28075","KC",45,"2013"
"28076","KC",-3,"2013"
"28077","KC",8,"2013"
"28078","KC",0,"2013"
"28079","KC",2,"2013"
"28080","KC",28,"2013"
"28081","TEN",7,"2013"
"28082","TEN",2,"2013"
"28083","TEN",0,"2013"
"28084","TEN",13,"2013"
"28085","TEN",13,"2013"
"28086","TEN",15,"2013"
"28087","TEN",5,"2013"
"28088","TEN",0,"2013"
"28089","TEN",2,"2013"
"28090","TEN",8,"2013"
"28091","TEN",0,"2013"
"28092","TEN",-3,"2013"
"28093","TEN",9,"2013"
"28094","TEN",1,"2013"
"28095","TEN",5,"2013"
"28096","SD",-6,"2013"
"28097","SD",3,"2013"
"28098","SD",2,"2013"
"28099","HOU",7,"2013"
"28100","HOU",9,"2013"
"28101","HOU",3,"2013"
"28102","HOU",13,"2013"
"28103","OAK",2,"2013"
"28104","OAK",4,"2013"
"28105","OAK",11,"2013"
"28106","OAK",10,"2013"
"28107","OAK",9,"2013"
"28108","OAK",21,"2013"
"28109","OAK",6,"2013"
"28110","OAK",7,"2013"
"28111","OAK",-1,"2013"
"28112","OAK",3,"2013"
"28113","BUF",3,"2013"
"28114","BUF",0,"2013"
"28115","BUF",7,"2013"
"28116","BUF",3,"2013"
"28117","BUF",3,"2013"
"28118","BUF",20,"2013"
"28119","BUF",1,"2013"
"28120","BUF",11,"2013"
"28121","BUF",-2,"2013"
"28122","NYJ",3,"2013"
"28123","NYJ",8,"2013"
"28124","NYJ",5,"2013"
"28125","NYJ",7,"2013"
"28126","NYJ",0,"2013"
"28127","NYJ",-4,"2013"
"28128","NYJ",1,"2013"
"28129","NYJ",7,"2013"
"28130","NYJ",-1,"2013"
"28131","NYJ",1,"2013"
"28132","NYJ",9,"2013"
"28133","NYJ",-1,"2013"
"28134","NYJ",5,"2013"
"28135","NYJ",0,"2013"
"28136","NYJ",-1,"2013"
"28137","NYJ",1,"2013"
"28138","TB",4,"2013"
"28139","TB",2,"2013"
"28140","TB",6,"2013"
"28141","TB",9,"2013"
"28142","TB",2,"2013"
"28143","TB",1,"2013"
"28144","TB",2,"2013"
"28145","TB",-3,"2013"
"28146","TB",4,"2013"
"28147","TB",2,"2013"
"28148","ATL",5,"2013"
"28149","ATL",4,"2013"
"28150","ATL",5,"2013"
"28151","ATL",7,"2013"
"28152","ATL",14,"2013"
"28153","ATL",0,"2013"
"28154","ATL",2,"2013"
"28155","ATL",-1,"2013"
"28156","ATL",7,"2013"
"28157","ATL",2,"2013"
"28158","ATL",8,"2013"
"28159","NO",18,"2013"
"28160","NO",3,"2013"
"28161","NO",-1,"2013"
"28162","NO",1,"2013"
"28163","NO",6,"2013"
"28164","NO",4,"2013"
"28165","NO",4,"2013"
"28166","NO",0,"2013"
"28167","NO",19,"2013"
"28168","NO",1,"2013"
"28169","NO",6,"2013"
"28170","NO",4,"2013"
"28171","NO",4,"2013"
"28172","NO",3,"2013"
"28173","NO",6,"2013"
"28174","NO",7,"2013"
"28175","NO",3,"2013"
"28176","NO",4,"2013"
"28177","NO",4,"2013"
"28178","NO",0,"2013"
"28179","NYJ",1,"2013"
"28180","NYJ",2,"2013"
"28181","NYJ",5,"2013"
"28182","NYJ",17,"2013"
"28183","NYJ",4,"2013"
"28184","NYJ",0,"2013"
"28185","NYJ",1,"2013"
"28186","NYJ",12,"2013"
"28187","NYJ",8,"2013"
"28188","NYJ",0,"2013"
"28189","NYJ",0,"2013"
"28190","MIA",4,"2013"
"28191","MIA",7,"2013"
"28192","MIA",2,"2013"
"28193","MIA",5,"2013"
"28194","MIA",5,"2013"
"28195","MIA",23,"2013"
"28196","MIA",3,"2013"
"28197","MIA",7,"2013"
"28198","MIA",1,"2013"
"28199","MIA",10,"2013"
"28200","MIA",3,"2013"
"28201","MIA",3,"2013"
"28202","MIA",5,"2013"
"28203","MIA",1,"2013"
"28204","PIT",4,"2013"
"28205","PIT",2,"2013"
"28206","PIT",3,"2013"
"28207","PIT",0,"2013"
"28208","PIT",4,"2013"
"28209","PIT",13,"2013"
"28210","PIT",1,"2013"
"28211","PIT",1,"2013"
"28212","PIT",1,"2013"
"28213","PIT",8,"2013"
"28214","PIT",2,"2013"
"28215","PIT",1,"2013"
"28216","PIT",11,"2013"
"28217","PIT",4,"2013"
"28218","PIT",3,"2013"
"28219","PIT",8,"2013"
"28220","PIT",9,"2013"
"28221","PIT",2,"2013"
"28222","PIT",3,"2013"
"28223","PIT",4,"2013"
"28224","PIT",11,"2013"
"28225","PIT",-1,"2013"
"28226","PIT",3,"2013"
"28227","PIT",7,"2013"
"28228","PIT",6,"2013"
"28229","PIT",5,"2013"
"28230","CAR",2,"2013"
"28231","CAR",4,"2013"
"28232","CAR",3,"2013"
"28233","CAR",6,"2013"
"28234","CAR",13,"2013"
"28235","CAR",7,"2013"
"28236","CAR",-1,"2013"
"28237","CAR",-1,"2013"
"28238","CAR",0,"2013"
"28239","CAR",5,"2013"
"28240","CAR",5,"2013"
"28241","CAR",4,"2013"
"28242","CAR",1,"2013"
"28243","DEN",7,"2013"
"28244","DEN",0,"2013"
"28245","DEN",7,"2013"
"28246","DEN",0,"2013"
"28247","CLE",2,"2013"
"28248","CLE",3,"2013"
"28249","CLE",-1,"2013"
"28250","CLE",8,"2013"
"28251","CLE",5,"2013"
"28252","CLE",2,"2013"
"28253","CLE",12,"2013"
"28254","CLE",4,"2013"
"28255","MIA",11,"2013"
"28256","MIA",-3,"2013"
"28257","MIA",6,"2013"
"28258","MIA",2,"2013"
"28259","MIA",9,"2013"
"28260","MIA",2,"2013"
"28261","MIA",2,"2013"
"28262","MIA",5,"2013"
"28263","BAL",3,"2013"
"28264","BAL",7,"2013"
"28265","BAL",-2,"2013"
"28266","BAL",2,"2013"
"28267","BAL",6,"2013"
"28268","BAL",2,"2013"
"28269","BAL",1,"2013"
"28270","BAL",5,"2013"
"28271","BAL",3,"2013"
"28272","BAL",5,"2013"
"28273","BAL",3,"2013"
"28274","BAL",8,"2013"
"28275","BAL",1,"2013"
"28276","BAL",2,"2013"
"28277","BAL",8,"2013"
"28278","BUF",4,"2013"
"28279","BUF",29,"2013"
"28280","BUF",1,"2013"
"28281","BUF",9,"2013"
"28282","BUF",5,"2013"
"28283","BUF",0,"2013"
"28284","BUF",2,"2013"
"28285","BUF",3,"2013"
"28286","BUF",3,"2013"
"28287","BUF",2,"2013"
"28288","BUF",1,"2013"
"28289","BUF",15,"2013"
"28290","NE",1,"2013"
"28291","NE",2,"2013"
"28292","NE",0,"2013"
"28293","NE",2,"2013"
"28294","NE",8,"2013"
"28295","NE",-1,"2013"
"28296","NE",7,"2013"
"28297","NE",5,"2013"
"28298","NE",2,"2013"
"28299","NE",9,"2013"
"28300","NE",0,"2013"
"28301","NE",3,"2013"
"28302","NE",3,"2013"
"28303","NE",-4,"2013"
"28304","NE",2,"2013"
"28305","NE",2,"2013"
"28306","NE",0,"2013"
"28307","CAR",1,"2013"
"28308","CAR",10,"2013"
"28309","CAR",0,"2013"
"28310","CAR",21,"2013"
"28311","CAR",5,"2013"
"28312","CAR",5,"2013"
"28313","CAR",3,"2013"
"28314","CAR",2,"2013"
"28315","CAR",2,"2013"
"28316","CAR",-2,"2013"
"28317","CAR",-9,"2013"
"28318","CAR",4,"2013"
"28319","CAR",7,"2013"
"28320","CAR",-1,"2013"
"28321","CAR",9,"2013"
"28322","CAR",46,"2013"
"28323","NYJ",4,"2013"
"28324","NYJ",6,"2013"
"28325","NYJ",-2,"2013"
"28326","NYJ",-3,"2013"
"28327","NYJ",2,"2013"
"28328","NYJ",0,"2013"
"28329","NYJ",1,"2013"
"28330","NYJ",2,"2013"
"28331","NYJ",-1,"2013"
"28332","NYJ",0,"2013"
"28333","BAL",10,"2013"
"28334","BAL",5,"2013"
"28335","BAL",3,"2013"
"28336","BAL",6,"2013"
"28337","BAL",1,"2013"
"28338","BAL",2,"2013"
"28339","BAL",5,"2013"
"28340","BAL",-2,"2013"
"28341","BAL",4,"2013"
"28342","BAL",0,"2013"
"28343","BAL",6,"2013"
"28344","BAL",8,"2013"
"28345","BAL",-2,"2013"
"28346","BAL",4,"2013"
"28347","BAL",2,"2013"
"28348","BAL",6,"2013"
"28349","BAL",3,"2013"
"28350","BAL",1,"2013"
"28351","BAL",1,"2013"
"28352","BAL",2,"2013"
"28353","BAL",0,"2013"
"28354","BAL",10,"2013"
"28355","BAL",2,"2013"
"28356","CLE",0,"2013"
"28357","CLE",3,"2013"
"28358","CLE",2,"2013"
"28359","CLE",54,"2013"
"28360","CLE",3,"2013"
"28361","CLE",2,"2013"
"28362","CLE",0,"2013"
"28363","CLE",2,"2013"
"28364","CIN",10,"2013"
"28365","CIN",9,"2013"
"28366","CIN",2,"2013"
"28367","CIN",7,"2013"
"28368","CIN",1,"2013"
"28369","CIN",19,"2013"
"28370","CIN",-1,"2013"
"28371","CIN",1,"2013"
"28372","CIN",3,"2013"
"28373","CIN",4,"2013"
"28374","MIA",1,"2013"
"28375","MIA",11,"2013"
"28376","MIA",-5,"2013"
"28377","MIA",2,"2013"
"28378","MIA",1,"2013"
"28379","MIA",1,"2013"
"28380","KC",2,"2013"
"28381","KC",8,"2013"
"28382","KC",-1,"2013"
"28383","KC",5,"2013"
"28384","KC",3,"2013"
"28385","KC",29,"2013"
"28386","KC",2,"2013"
"28387","KC",61,"2013"
"28388","KC",9,"2013"
"28389","KC",0,"2013"
"28390","KC",0,"2013"
"28391","KC",-2,"2013"
"28392","PIT",3,"2013"
"28393","PIT",3,"2013"
"28394","PIT",-1,"2013"
"28395","PIT",-1,"2013"
"28396","PIT",4,"2013"
"28397","PIT",6,"2013"
"28398","PIT",7,"2013"
"28399","PIT",2,"2013"
"28400","NYJ",2,"2013"
"28401","NYJ",1,"2013"
"28402","NYJ",3,"2013"
"28403","NYJ",0,"2013"
"28404","NYJ",3,"2013"
"28405","NYJ",-4,"2013"
"28406","NYJ",1,"2013"
"28407","NYJ",3,"2013"
"28408","NYJ",0,"2013"
"28409","NYJ",-4,"2013"
"28410","NYJ",2,"2013"
"28411","NYJ",-2,"2013"
"28412","NYJ",1,"2013"
"28413","ATL",2,"2013"
"28414","ATL",77,"2013"
"28415","ATL",3,"2013"
"28416","ATL",6,"2013"
"28417","ATL",9,"2013"
"28418","ATL",4,"2013"
"28419","ATL",9,"2013"
"28420","ATL",-2,"2013"
"28421","ATL",-3,"2013"
"28422","ATL",3,"2013"
"28423","ATL",2,"2013"
"28424","ATL",3,"2013"
"28425","ATL",36,"2013"
"28426","ATL",3,"2013"
"28427","ATL",-3,"2013"
"28428","TB",0,"2013"
"28429","TB",2,"2013"
"28430","TB",7,"2013"
"28431","TB",7,"2013"
"28432","TB",-1,"2013"
"28433","TB",0,"2013"
"28434","TB",-1,"2013"
"28435","TB",1,"2013"
"28436","TB",0,"2013"
"28437","TB",3,"2013"
"28438","TB",4,"2013"
"28439","JAC",1,"2013"
"28440","JAC",4,"2013"
"28441","JAC",3,"2013"
"28442","JAC",1,"2013"
"28443","JAC",11,"2013"
"28444","JAC",-1,"2013"
"28445","JAC",18,"2013"
"28446","JAC",2,"2013"
"28447","JAC",14,"2013"
