"full_name","year","rushing_yds","pos_team","yearteamweek"
"42217","DeAngelo Williams",2013,-5,"CAR","2013CAR3"
"42367","Mike Tolbert",2013,2,"CAR","2013CAR3"
"42368","Mike Tolbert",2013,3,"CAR","2013CAR3"
"42369","Mike Tolbert",2013,-1,"CAR","2013CAR3"
"42370","Mike Tolbert",2013,2,"CAR","2013CAR3"
"42371","Mike Tolbert",2013,1,"CAR","2013CAR3"
"42372","Mike Tolbert",2013,4,"CAR","2013CAR3"
"42373","Mike Tolbert",2013,6,"CAR","2013CAR3"
"42374","Mike Tolbert",2013,0,"CAR","2013CAR3"
"42375","Mike Tolbert",2013,1,"CAR","2013CAR3"
"42218","DeAngelo Williams",2013,-1,"CAR","2013CAR5"
"42219","DeAngelo Williams",2013,2,"CAR","2013CAR5"
"42220","DeAngelo Williams",2013,5,"CAR","2013CAR5"
"42221","DeAngelo Williams",2013,7,"CAR","2013CAR5"
"42222","DeAngelo Williams",2013,-2,"CAR","2013CAR5"
"42223","DeAngelo Williams",2013,1,"CAR","2013CAR5"
"42224","DeAngelo Williams",2013,9,"CAR","2013CAR5"
"42225","DeAngelo Williams",2013,0,"CAR","2013CAR5"
"42226","DeAngelo Williams",2013,3,"CAR","2013CAR5"
"42227","DeAngelo Williams",2013,2,"CAR","2013CAR5"
"42228","DeAngelo Williams",2013,4,"CAR","2013CAR5"
"42229","DeAngelo Williams",2013,9,"CAR","2013CAR5"
"42376","Mike Tolbert",2013,8,"CAR","2013CAR5"
"42377","Mike Tolbert",2013,0,"CAR","2013CAR5"
"42378","Mike Tolbert",2013,20,"CAR","2013CAR5"
"42379","Mike Tolbert",2013,3,"CAR","2013CAR5"
"52894","Armond Smith",2013,5,"CAR","2013CAR6"
"42230","DeAngelo Williams",2013,2,"CAR","2013CAR6"
"42231","DeAngelo Williams",2013,7,"CAR","2013CAR6"
"42232","DeAngelo Williams",2013,6,"CAR","2013CAR6"
"42233","DeAngelo Williams",2013,0,"CAR","2013CAR6"
"42234","DeAngelo Williams",2013,22,"CAR","2013CAR6"
"42235","DeAngelo Williams",2013,-1,"CAR","2013CAR6"
"42236","DeAngelo Williams",2013,4,"CAR","2013CAR6"
"42237","DeAngelo Williams",2013,1,"CAR","2013CAR6"
"42238","DeAngelo Williams",2013,0,"CAR","2013CAR6"
"42239","DeAngelo Williams",2013,-1,"CAR","2013CAR6"
"42240","DeAngelo Williams",2013,10,"CAR","2013CAR6"
"42241","DeAngelo Williams",2013,4,"CAR","2013CAR6"
"42242","DeAngelo Williams",2013,1,"CAR","2013CAR6"
"42243","DeAngelo Williams",2013,1,"CAR","2013CAR6"
"42244","DeAngelo Williams",2013,3,"CAR","2013CAR6"
"42245","DeAngelo Williams",2013,2,"CAR","2013CAR6"
"42246","DeAngelo Williams",2013,3,"CAR","2013CAR6"
"42380","Mike Tolbert",2013,3,"CAR","2013CAR6"
"42381","Mike Tolbert",2013,2,"CAR","2013CAR6"
"42382","Mike Tolbert",2013,0,"CAR","2013CAR6"
"42383","Mike Tolbert",2013,9,"CAR","2013CAR6"
"42384","Mike Tolbert",2013,5,"CAR","2013CAR6"
"42385","Mike Tolbert",2013,1,"CAR","2013CAR6"
"42386","Mike Tolbert",2013,7,"CAR","2013CAR6"
"42387","Mike Tolbert",2013,0,"CAR","2013CAR6"
"42247","DeAngelo Williams",2013,-1,"CAR","2013CAR7"
"42248","DeAngelo Williams",2013,8,"CAR","2013CAR7"
"42249","DeAngelo Williams",2013,0,"CAR","2013CAR7"
"42250","DeAngelo Williams",2013,1,"CAR","2013CAR7"
"42251","DeAngelo Williams",2013,-1,"CAR","2013CAR7"
"42252","DeAngelo Williams",2013,-2,"CAR","2013CAR7"
"42253","DeAngelo Williams",2013,-1,"CAR","2013CAR7"
"42254","DeAngelo Williams",2013,-4,"CAR","2013CAR7"
"42255","DeAngelo Williams",2013,4,"CAR","2013CAR7"
"42256","DeAngelo Williams",2013,12,"CAR","2013CAR7"
"42257","DeAngelo Williams",2013,8,"CAR","2013CAR7"
"42258","DeAngelo Williams",2013,3,"CAR","2013CAR7"
"42259","DeAngelo Williams",2013,12,"CAR","2013CAR7"
"42260","DeAngelo Williams",2013,2,"CAR","2013CAR7"
"42261","DeAngelo Williams",2013,-1,"CAR","2013CAR7"
"42388","Mike Tolbert",2013,-1,"CAR","2013CAR7"
"42389","Mike Tolbert",2013,5,"CAR","2013CAR7"
"42390","Mike Tolbert",2013,1,"CAR","2013CAR7"
"42391","Mike Tolbert",2013,8,"CAR","2013CAR7"
"42392","Mike Tolbert",2013,0,"CAR","2013CAR7"
"42393","Mike Tolbert",2013,0,"CAR","2013CAR7"
"42394","Mike Tolbert",2013,4,"CAR","2013CAR7"
"42395","Mike Tolbert",2013,4,"CAR","2013CAR7"
"42396","Mike Tolbert",2013,7,"CAR","2013CAR7"
"42397","Mike Tolbert",2013,4,"CAR","2013CAR7"
"42398","Mike Tolbert",2013,4,"CAR","2013CAR7"
"42399","Mike Tolbert",2013,0,"CAR","2013CAR7"
"42400","Mike Tolbert",2013,0,"CAR","2013CAR7"
"42262","DeAngelo Williams",2013,10,"CAR","2013CAR8"
"42263","DeAngelo Williams",2013,3,"CAR","2013CAR8"
"42264","DeAngelo Williams",2013,12,"CAR","2013CAR8"
"42265","DeAngelo Williams",2013,-1,"CAR","2013CAR8"
"42266","DeAngelo Williams",2013,7,"CAR","2013CAR8"
"42267","DeAngelo Williams",2013,1,"CAR","2013CAR8"
"42268","DeAngelo Williams",2013,1,"CAR","2013CAR8"
"42269","DeAngelo Williams",2013,10,"CAR","2013CAR8"
"53737","Kenjon Barner",2013,1,"CAR","2013CAR8"
"42401","Mike Tolbert",2013,1,"CAR","2013CAR8"
"42402","Mike Tolbert",2013,4,"CAR","2013CAR8"
"42403","Mike Tolbert",2013,22,"CAR","2013CAR8"
"42404","Mike Tolbert",2013,2,"CAR","2013CAR8"
"42405","Mike Tolbert",2013,4,"CAR","2013CAR8"
"42406","Mike Tolbert",2013,2,"CAR","2013CAR8"
"42407","Mike Tolbert",2013,0,"CAR","2013CAR8"
"42270","DeAngelo Williams",2013,3,"CAR","2013CAR9"
"42271","DeAngelo Williams",2013,-1,"CAR","2013CAR9"
"42272","DeAngelo Williams",2013,2,"CAR","2013CAR9"
"42273","DeAngelo Williams",2013,3,"CAR","2013CAR9"
"42274","DeAngelo Williams",2013,9,"CAR","2013CAR9"
"42275","DeAngelo Williams",2013,9,"CAR","2013CAR9"
"42276","DeAngelo Williams",2013,3,"CAR","2013CAR9"
"42277","DeAngelo Williams",2013,1,"CAR","2013CAR9"
"42278","DeAngelo Williams",2013,1,"CAR","2013CAR9"
"42279","DeAngelo Williams",2013,7,"CAR","2013CAR9"
"42280","DeAngelo Williams",2013,2,"CAR","2013CAR9"
"42281","DeAngelo Williams",2013,1,"CAR","2013CAR9"
"42282","DeAngelo Williams",2013,2,"CAR","2013CAR9"
"53830","Jonathan Stewart",2013,-2,"CAR","2013CAR9"
"53831","Jonathan Stewart",2013,3,"CAR","2013CAR9"
"53832","Jonathan Stewart",2013,6,"CAR","2013CAR9"
"53833","Jonathan Stewart",2013,4,"CAR","2013CAR9"
"53834","Jonathan Stewart",2013,2,"CAR","2013CAR9"
"53835","Jonathan Stewart",2013,5,"CAR","2013CAR9"
"53836","Jonathan Stewart",2013,4,"CAR","2013CAR9"
"53837","Jonathan Stewart",2013,5,"CAR","2013CAR9"
"53838","Jonathan Stewart",2013,16,"CAR","2013CAR9"
"42408","Mike Tolbert",2013,3,"CAR","2013CAR9"
"42409","Mike Tolbert",2013,4,"CAR","2013CAR9"
"42410","Mike Tolbert",2013,0,"CAR","2013CAR9"
"42411","Mike Tolbert",2013,5,"CAR","2013CAR9"
"42412","Mike Tolbert",2013,3,"CAR","2013CAR9"
"42413","Mike Tolbert",2013,9,"CAR","2013CAR9"
"43045","Matt Forte",2013,8,"CHI","2013CHI1"
"43046","Matt Forte",2013,9,"CHI","2013CHI1"
"43047","Matt Forte",2013,-2,"CHI","2013CHI1"
"43048","Matt Forte",2013,4,"CHI","2013CHI1"
"43049","Matt Forte",2013,0,"CHI","2013CHI1"
"43050","Matt Forte",2013,1,"CHI","2013CHI1"
"43051","Matt Forte",2013,5,"CHI","2013CHI1"
"43052","Matt Forte",2013,0,"CHI","2013CHI1"
"43053","Matt Forte",2013,-2,"CHI","2013CHI1"
"43054","Matt Forte",2013,3,"CHI","2013CHI1"
"43055","Matt Forte",2013,1,"CHI","2013CHI1"
"43056","Matt Forte",2013,3,"CHI","2013CHI1"
"43057","Matt Forte",2013,6,"CHI","2013CHI1"
"43058","Matt Forte",2013,4,"CHI","2013CHI1"
"43059","Matt Forte",2013,1,"CHI","2013CHI1"
"43060","Matt Forte",2013,1,"CHI","2013CHI1"
"43061","Matt Forte",2013,1,"CHI","2013CHI1"
"43062","Matt Forte",2013,8,"CHI","2013CHI1"
"43063","Matt Forte",2013,-1,"CHI","2013CHI1"
"43815","Michael Bush",2013,2,"CHI","2013CHI1"
"43816","Michael Bush",2013,7,"CHI","2013CHI1"
"43817","Michael Bush",2013,1,"CHI","2013CHI1"
"43818","Michael Bush",2013,2,"CHI","2013CHI1"
"43819","Michael Bush",2013,2,"CHI","2013CHI1"
"43820","Michael Bush",2013,1,"CHI","2013CHI1"
"43184","Matt Forte",2013,4,"CHI","2013CHI10"
"43185","Matt Forte",2013,3,"CHI","2013CHI10"
"43186","Matt Forte",2013,2,"CHI","2013CHI10"
"43187","Matt Forte",2013,2,"CHI","2013CHI10"
"43188","Matt Forte",2013,4,"CHI","2013CHI10"
"43189","Matt Forte",2013,0,"CHI","2013CHI10"
"43190","Matt Forte",2013,2,"CHI","2013CHI10"
"43191","Matt Forte",2013,4,"CHI","2013CHI10"
"43192","Matt Forte",2013,-1,"CHI","2013CHI10"
"43193","Matt Forte",2013,5,"CHI","2013CHI10"
"43194","Matt Forte",2013,7,"CHI","2013CHI10"
"43195","Matt Forte",2013,3,"CHI","2013CHI10"
"43196","Matt Forte",2013,-4,"CHI","2013CHI10"
"43197","Matt Forte",2013,1,"CHI","2013CHI10"
"43198","Matt Forte",2013,1,"CHI","2013CHI10"
"43199","Matt Forte",2013,1,"CHI","2013CHI10"
"43200","Matt Forte",2013,-1,"CHI","2013CHI10"
"43846","Michael Bush",2013,0,"CHI","2013CHI10"
"43201","Matt Forte",2013,15,"CHI","2013CHI11"
"43202","Matt Forte",2013,3,"CHI","2013CHI11"
"43203","Matt Forte",2013,4,"CHI","2013CHI11"
"43204","Matt Forte",2013,20,"CHI","2013CHI11"
"43205","Matt Forte",2013,2,"CHI","2013CHI11"
"43206","Matt Forte",2013,3,"CHI","2013CHI11"
"43207","Matt Forte",2013,3,"CHI","2013CHI11"
"43208","Matt Forte",2013,3,"CHI","2013CHI11"
"43209","Matt Forte",2013,3,"CHI","2013CHI11"
"43210","Matt Forte",2013,3,"CHI","2013CHI11"
"43211","Matt Forte",2013,0,"CHI","2013CHI11"
"43212","Matt Forte",2013,5,"CHI","2013CHI11"
"43213","Matt Forte",2013,4,"CHI","2013CHI11"
"43214","Matt Forte",2013,10,"CHI","2013CHI11"
"43215","Matt Forte",2013,2,"CHI","2013CHI11"
"43216","Matt Forte",2013,1,"CHI","2013CHI11"
"43217","Matt Forte",2013,7,"CHI","2013CHI11"
"43218","Matt Forte",2013,-5,"CHI","2013CHI11"
"43847","Michael Bush",2013,2,"CHI","2013CHI11"
"43848","Michael Bush",2013,5,"CHI","2013CHI11"
"43849","Michael Bush",2013,-2,"CHI","2013CHI11"
"43219","Matt Forte",2013,-2,"CHI","2013CHI12"
"43220","Matt Forte",2013,26,"CHI","2013CHI12"
"43221","Matt Forte",2013,2,"CHI","2013CHI12"
"43222","Matt Forte",2013,11,"CHI","2013CHI12"
"43223","Matt Forte",2013,19,"CHI","2013CHI12"
"43224","Matt Forte",2013,4,"CHI","2013CHI12"
"43225","Matt Forte",2013,1,"CHI","2013CHI12"
"43226","Matt Forte",2013,4,"CHI","2013CHI12"
"43227","Matt Forte",2013,-2,"CHI","2013CHI12"
"43228","Matt Forte",2013,-5,"CHI","2013CHI12"
"43229","Matt Forte",2013,5,"CHI","2013CHI12"
"43230","Matt Forte",2013,10,"CHI","2013CHI12"
"43231","Matt Forte",2013,1,"CHI","2013CHI12"
"43232","Matt Forte",2013,2,"CHI","2013CHI12"
"43233","Matt Forte",2013,0,"CHI","2013CHI12"
"43234","Matt Forte",2013,1,"CHI","2013CHI12"
"43850","Michael Bush",2013,-3,"CHI","2013CHI12"
"43851","Michael Bush",2013,-4,"CHI","2013CHI12"
"43852","Michael Bush",2013,3,"CHI","2013CHI12"
"43853","Michael Bush",2013,0,"CHI","2013CHI12"
"43854","Michael Bush",2013,-2,"CHI","2013CHI12"
"43855","Michael Bush",2013,0,"CHI","2013CHI12"
"43856","Michael Bush",2013,1,"CHI","2013CHI12"
"43235","Matt Forte",2013,3,"CHI","2013CHI13"
"43236","Matt Forte",2013,1,"CHI","2013CHI13"
"43237","Matt Forte",2013,16,"CHI","2013CHI13"
"43238","Matt Forte",2013,0,"CHI","2013CHI13"
"43239","Matt Forte",2013,2,"CHI","2013CHI13"
"43240","Matt Forte",2013,11,"CHI","2013CHI13"
"43241","Matt Forte",2013,7,"CHI","2013CHI13"
"43242","Matt Forte",2013,4,"CHI","2013CHI13"
"43243","Matt Forte",2013,-2,"CHI","2013CHI13"
"43244","Matt Forte",2013,2,"CHI","2013CHI13"
"43245","Matt Forte",2013,41,"CHI","2013CHI13"
"43246","Matt Forte",2013,-3,"CHI","2013CHI13"
"43247","Matt Forte",2013,1,"CHI","2013CHI13"
"43248","Matt Forte",2013,5,"CHI","2013CHI13"
"43249","Matt Forte",2013,-1,"CHI","2013CHI13"
"43250","Matt Forte",2013,9,"CHI","2013CHI13"
"43251","Matt Forte",2013,0,"CHI","2013CHI13"
"43252","Matt Forte",2013,0,"CHI","2013CHI13"
"43253","Matt Forte",2013,7,"CHI","2013CHI13"
"43254","Matt Forte",2013,4,"CHI","2013CHI13"
"43255","Matt Forte",2013,9,"CHI","2013CHI13"
"43256","Matt Forte",2013,1,"CHI","2013CHI13"
"43257","Matt Forte",2013,3,"CHI","2013CHI13"
"43857","Michael Bush",2013,15,"CHI","2013CHI13"
"43258","Matt Forte",2013,0,"CHI","2013CHI14"
"43259","Matt Forte",2013,7,"CHI","2013CHI14"
"43260","Matt Forte",2013,12,"CHI","2013CHI14"
"43261","Matt Forte",2013,13,"CHI","2013CHI14"
"43262","Matt Forte",2013,-1,"CHI","2013CHI14"
"43263","Matt Forte",2013,3,"CHI","2013CHI14"
"43264","Matt Forte",2013,3,"CHI","2013CHI14"
"43265","Matt Forte",2013,1,"CHI","2013CHI14"
"43266","Matt Forte",2013,0,"CHI","2013CHI14"
"43267","Matt Forte",2013,1,"CHI","2013CHI14"
"43268","Matt Forte",2013,7,"CHI","2013CHI14"
"43269","Matt Forte",2013,10,"CHI","2013CHI14"
"43270","Matt Forte",2013,5,"CHI","2013CHI14"
"43271","Matt Forte",2013,12,"CHI","2013CHI14"
"43272","Matt Forte",2013,3,"CHI","2013CHI14"
"43273","Matt Forte",2013,2,"CHI","2013CHI14"
"43274","Matt Forte",2013,18,"CHI","2013CHI14"
"43275","Matt Forte",2013,2,"CHI","2013CHI14"
"43276","Matt Forte",2013,4,"CHI","2013CHI14"
"43277","Matt Forte",2013,0,"CHI","2013CHI14"
"43858","Michael Bush",2013,1,"CHI","2013CHI14"
"43859","Michael Bush",2013,2,"CHI","2013CHI14"
"43860","Michael Bush",2013,9,"CHI","2013CHI14"
"43861","Michael Bush",2013,5,"CHI","2013CHI14"
"43862","Michael Bush",2013,4,"CHI","2013CHI14"
"43863","Michael Bush",2013,4,"CHI","2013CHI14"
"43864","Michael Bush",2013,8,"CHI","2013CHI14"
"43865","Michael Bush",2013,5,"CHI","2013CHI14"
"43278","Matt Forte",2013,12,"CHI","2013CHI15"
"43279","Matt Forte",2013,4,"CHI","2013CHI15"
"43280","Matt Forte",2013,0,"CHI","2013CHI15"
"43281","Matt Forte",2013,-1,"CHI","2013CHI15"
"43282","Matt Forte",2013,4,"CHI","2013CHI15"
"43283","Matt Forte",2013,8,"CHI","2013CHI15"
"43284","Matt Forte",2013,2,"CHI","2013CHI15"
"43285","Matt Forte",2013,0,"CHI","2013CHI15"
"43286","Matt Forte",2013,-2,"CHI","2013CHI15"
"43287","Matt Forte",2013,15,"CHI","2013CHI15"
"43288","Matt Forte",2013,2,"CHI","2013CHI15"
"43289","Matt Forte",2013,4,"CHI","2013CHI15"
"43290","Matt Forte",2013,7,"CHI","2013CHI15"
"43291","Matt Forte",2013,7,"CHI","2013CHI15"
"43292","Matt Forte",2013,2,"CHI","2013CHI15"
"43293","Matt Forte",2013,8,"CHI","2013CHI15"
"43294","Matt Forte",2013,-1,"CHI","2013CHI15"
"43295","Matt Forte",2013,1,"CHI","2013CHI15"
"43296","Matt Forte",2013,19,"CHI","2013CHI15"
"43297","Matt Forte",2013,4,"CHI","2013CHI15"
"43298","Matt Forte",2013,-2,"CHI","2013CHI15"
"43299","Matt Forte",2013,13,"CHI","2013CHI15"
"43300","Matt Forte",2013,-3,"CHI","2013CHI15"
"43301","Matt Forte",2013,24,"CHI","2013CHI15"
"43866","Michael Bush",2013,-2,"CHI","2013CHI15"
"43867","Michael Bush",2013,6,"CHI","2013CHI15"
"43868","Michael Bush",2013,40,"CHI","2013CHI15"
"43302","Matt Forte",2013,3,"CHI","2013CHI16"
"43303","Matt Forte",2013,1,"CHI","2013CHI16"
"43304","Matt Forte",2013,4,"CHI","2013CHI16"
"43305","Matt Forte",2013,0,"CHI","2013CHI16"
"43306","Matt Forte",2013,-2,"CHI","2013CHI16"
"43307","Matt Forte",2013,2,"CHI","2013CHI16"
"43308","Matt Forte",2013,12,"CHI","2013CHI16"
"43309","Matt Forte",2013,7,"CHI","2013CHI16"
"43310","Matt Forte",2013,2,"CHI","2013CHI16"
"43869","Michael Bush",2013,3,"CHI","2013CHI16"
"43870","Michael Bush",2013,5,"CHI","2013CHI16"
"43871","Michael Bush",2013,3,"CHI","2013CHI16"
"43872","Michael Bush",2013,2,"CHI","2013CHI16"
"43873","Michael Bush",2013,1,"CHI","2013CHI16"
"43874","Michael Bush",2013,6,"CHI","2013CHI16"
"43875","Michael Bush",2013,0,"CHI","2013CHI16"
"43311","Matt Forte",2013,4,"CHI","2013CHI17"
"43312","Matt Forte",2013,20,"CHI","2013CHI17"
"43313","Matt Forte",2013,2,"CHI","2013CHI17"
"43314","Matt Forte",2013,4,"CHI","2013CHI17"
"43315","Matt Forte",2013,4,"CHI","2013CHI17"
"43316","Matt Forte",2013,2,"CHI","2013CHI17"
"43317","Matt Forte",2013,4,"CHI","2013CHI17"
"43318","Matt Forte",2013,15,"CHI","2013CHI17"
"43319","Matt Forte",2013,3,"CHI","2013CHI17"
"43320","Matt Forte",2013,4,"CHI","2013CHI17"
"43321","Matt Forte",2013,3,"CHI","2013CHI17"
"43322","Matt Forte",2013,5,"CHI","2013CHI17"
"43323","Matt Forte",2013,4,"CHI","2013CHI17"
"43324","Matt Forte",2013,2,"CHI","2013CHI17"
"43325","Matt Forte",2013,1,"CHI","2013CHI17"
"43326","Matt Forte",2013,2,"CHI","2013CHI17"
"43327","Matt Forte",2013,16,"CHI","2013CHI17"
"43328","Matt Forte",2013,3,"CHI","2013CHI17"
"43329","Matt Forte",2013,0,"CHI","2013CHI17"
"43330","Matt Forte",2013,6,"CHI","2013CHI17"
"43331","Matt Forte",2013,11,"CHI","2013CHI17"
"43332","Matt Forte",2013,-5,"CHI","2013CHI17"
"43876","Michael Bush",2013,6,"CHI","2013CHI17"
"43877","Michael Bush",2013,5,"CHI","2013CHI17"
"43064","Matt Forte",2013,0,"CHI","2013CHI2"
"43065","Matt Forte",2013,24,"CHI","2013CHI2"
"43066","Matt Forte",2013,4,"CHI","2013CHI2"
"43067","Matt Forte",2013,5,"CHI","2013CHI2"
"43068","Matt Forte",2013,-1,"CHI","2013CHI2"
"43069","Matt Forte",2013,5,"CHI","2013CHI2"
"43070","Matt Forte",2013,0,"CHI","2013CHI2"
"43071","Matt Forte",2013,1,"CHI","2013CHI2"
"43072","Matt Forte",2013,11,"CHI","2013CHI2"
"43073","Matt Forte",2013,8,"CHI","2013CHI2"
"43074","Matt Forte",2013,2,"CHI","2013CHI2"
"43075","Matt Forte",2013,1,"CHI","2013CHI2"
"43076","Matt Forte",2013,11,"CHI","2013CHI2"
"43077","Matt Forte",2013,4,"CHI","2013CHI2"
"43078","Matt Forte",2013,-1,"CHI","2013CHI2"
"43079","Matt Forte",2013,1,"CHI","2013CHI2"
"43080","Matt Forte",2013,9,"CHI","2013CHI2"
"43081","Matt Forte",2013,3,"CHI","2013CHI2"
"43082","Matt Forte",2013,3,"CHI","2013CHI2"
"43821","Michael Bush",2013,-1,"CHI","2013CHI2"
"43822","Michael Bush",2013,1,"CHI","2013CHI2"
"43083","Matt Forte",2013,4,"CHI","2013CHI3"
"43084","Matt Forte",2013,2,"CHI","2013CHI3"
"43085","Matt Forte",2013,1,"CHI","2013CHI3"
"43086","Matt Forte",2013,5,"CHI","2013CHI3"
"43087","Matt Forte",2013,55,"CHI","2013CHI3"
"43088","Matt Forte",2013,3,"CHI","2013CHI3"
"43089","Matt Forte",2013,1,"CHI","2013CHI3"
"43090","Matt Forte",2013,3,"CHI","2013CHI3"
"43091","Matt Forte",2013,0,"CHI","2013CHI3"
"43092","Matt Forte",2013,2,"CHI","2013CHI3"
"43093","Matt Forte",2013,2,"CHI","2013CHI3"
"43094","Matt Forte",2013,9,"CHI","2013CHI3"
"43095","Matt Forte",2013,0,"CHI","2013CHI3"
"43096","Matt Forte",2013,0,"CHI","2013CHI3"
"43097","Matt Forte",2013,-2,"CHI","2013CHI3"
"43098","Matt Forte",2013,2,"CHI","2013CHI3"
"43823","Michael Bush",2013,0,"CHI","2013CHI3"
"43824","Michael Bush",2013,0,"CHI","2013CHI3"
"43825","Michael Bush",2013,1,"CHI","2013CHI3"
"43826","Michael Bush",2013,1,"CHI","2013CHI3"
"43827","Michael Bush",2013,0,"CHI","2013CHI3"
"43828","Michael Bush",2013,2,"CHI","2013CHI3"
"43829","Michael Bush",2013,3,"CHI","2013CHI3"
"43830","Michael Bush",2013,2,"CHI","2013CHI3"
"43099","Matt Forte",2013,4,"CHI","2013CHI4"
"43100","Matt Forte",2013,1,"CHI","2013CHI4"
"43101","Matt Forte",2013,2,"CHI","2013CHI4"
"43102","Matt Forte",2013,53,"CHI","2013CHI4"
"43103","Matt Forte",2013,0,"CHI","2013CHI4"
"43104","Matt Forte",2013,-2,"CHI","2013CHI4"
"43105","Matt Forte",2013,7,"CHI","2013CHI4"
"43106","Matt Forte",2013,-2,"CHI","2013CHI4"
"43107","Matt Forte",2013,5,"CHI","2013CHI4"
"43108","Matt Forte",2013,6,"CHI","2013CHI4"
"43109","Matt Forte",2013,8,"CHI","2013CHI4"
"43110","Matt Forte",2013,2,"CHI","2013CHI4"
"43111","Matt Forte",2013,11,"CHI","2013CHI4"
"43112","Matt Forte",2013,0,"CHI","2013CHI4"
"43113","Matt Forte",2013,7,"CHI","2013CHI5"
"43114","Matt Forte",2013,0,"CHI","2013CHI5"
"43115","Matt Forte",2013,1,"CHI","2013CHI5"
"43116","Matt Forte",2013,2,"CHI","2013CHI5"
"43117","Matt Forte",2013,2,"CHI","2013CHI5"
"43118","Matt Forte",2013,14,"CHI","2013CHI5"
"43119","Matt Forte",2013,3,"CHI","2013CHI5"
"43120","Matt Forte",2013,12,"CHI","2013CHI5"
"43121","Matt Forte",2013,7,"CHI","2013CHI5"
"43122","Matt Forte",2013,-1,"CHI","2013CHI5"
"43123","Matt Forte",2013,6,"CHI","2013CHI5"
"43124","Matt Forte",2013,2,"CHI","2013CHI5"
"43831","Michael Bush",2013,5,"CHI","2013CHI5"
"43832","Michael Bush",2013,7,"CHI","2013CHI5"
"43125","Matt Forte",2013,5,"CHI","2013CHI6"
"43126","Matt Forte",2013,1,"CHI","2013CHI6"
"43127","Matt Forte",2013,-1,"CHI","2013CHI6"
"43128","Matt Forte",2013,2,"CHI","2013CHI6"
"43129","Matt Forte",2013,7,"CHI","2013CHI6"
"43130","Matt Forte",2013,6,"CHI","2013CHI6"
"43131","Matt Forte",2013,2,"CHI","2013CHI6"
"43132","Matt Forte",2013,13,"CHI","2013CHI6"
"43133","Matt Forte",2013,0,"CHI","2013CHI6"
"43134","Matt Forte",2013,1,"CHI","2013CHI6"
"43135","Matt Forte",2013,3,"CHI","2013CHI6"
"43136","Matt Forte",2013,0,"CHI","2013CHI6"
"43137","Matt Forte",2013,9,"CHI","2013CHI6"
"43138","Matt Forte",2013,5,"CHI","2013CHI6"
"43139","Matt Forte",2013,3,"CHI","2013CHI6"
"43140","Matt Forte",2013,1,"CHI","2013CHI6"
"43141","Matt Forte",2013,3,"CHI","2013CHI6"
"43142","Matt Forte",2013,6,"CHI","2013CHI6"
"43143","Matt Forte",2013,1,"CHI","2013CHI6"
"43833","Michael Bush",2013,2,"CHI","2013CHI6"
"43834","Michael Bush",2013,0,"CHI","2013CHI6"
"43835","Michael Bush",2013,2,"CHI","2013CHI6"
"43836","Michael Bush",2013,3,"CHI","2013CHI6"
"43837","Michael Bush",2013,1,"CHI","2013CHI6"
"43838","Michael Bush",2013,0,"CHI","2013CHI6"
"43144","Matt Forte",2013,1,"CHI","2013CHI7"
"43145","Matt Forte",2013,2,"CHI","2013CHI7"
"43146","Matt Forte",2013,1,"CHI","2013CHI7"
"43147","Matt Forte",2013,5,"CHI","2013CHI7"
"43148","Matt Forte",2013,12,"CHI","2013CHI7"
"43149","Matt Forte",2013,2,"CHI","2013CHI7"
"43150","Matt Forte",2013,2,"CHI","2013CHI7"
"43151","Matt Forte",2013,3,"CHI","2013CHI7"
"43152","Matt Forte",2013,9,"CHI","2013CHI7"
"43153","Matt Forte",2013,-2,"CHI","2013CHI7"
"43154","Matt Forte",2013,50,"CHI","2013CHI7"
"43155","Matt Forte",2013,1,"CHI","2013CHI7"
"43156","Matt Forte",2013,1,"CHI","2013CHI7"
"43157","Matt Forte",2013,6,"CHI","2013CHI7"
"43158","Matt Forte",2013,3,"CHI","2013CHI7"
"43159","Matt Forte",2013,-5,"CHI","2013CHI7"
"43160","Matt Forte",2013,4,"CHI","2013CHI9"
"43161","Matt Forte",2013,2,"CHI","2013CHI9"
"43162","Matt Forte",2013,-2,"CHI","2013CHI9"
"43163","Matt Forte",2013,3,"CHI","2013CHI9"
"43164","Matt Forte",2013,2,"CHI","2013CHI9"
"43165","Matt Forte",2013,1,"CHI","2013CHI9"
"43166","Matt Forte",2013,-1,"CHI","2013CHI9"
"43167","Matt Forte",2013,7,"CHI","2013CHI9"
"43168","Matt Forte",2013,8,"CHI","2013CHI9"
"43169","Matt Forte",2013,17,"CHI","2013CHI9"
"43170","Matt Forte",2013,1,"CHI","2013CHI9"
"43171","Matt Forte",2013,1,"CHI","2013CHI9"
"43172","Matt Forte",2013,6,"CHI","2013CHI9"
"43173","Matt Forte",2013,5,"CHI","2013CHI9"
"43174","Matt Forte",2013,11,"CHI","2013CHI9"
"43175","Matt Forte",2013,15,"CHI","2013CHI9"
"43176","Matt Forte",2013,1,"CHI","2013CHI9"
"43177","Matt Forte",2013,12,"CHI","2013CHI9"
"43178","Matt Forte",2013,1,"CHI","2013CHI9"
"43179","Matt Forte",2013,3,"CHI","2013CHI9"
"43180","Matt Forte",2013,2,"CHI","2013CHI9"
"43181","Matt Forte",2013,15,"CHI","2013CHI9"
"43182","Matt Forte",2013,3,"CHI","2013CHI9"
"43183","Matt Forte",2013,8,"CHI","2013CHI9"
