"full_name","year","rushing_yds"
"57944","Daniel Thomas",2012,1
"57945","Daniel Thomas",2012,-1
"57946","Daniel Thomas",2012,5
"57947","Daniel Thomas",2012,0
"57948","Daniel Thomas",2012,3
"57949","Daniel Thomas",2012,2
"57950","Daniel Thomas",2012,-1
"57951","Daniel Thomas",2012,5
"57952","Daniel Thomas",2012,8
"57953","Daniel Thomas",2012,4
"57954","Daniel Thomas",2012,20
"57955","Daniel Thomas",2012,9
"57956","Daniel Thomas",2012,8
"57957","Daniel Thomas",2012,6
"57958","Daniel Thomas",2012,2
"57959","Daniel Thomas",2012,6
"57960","Daniel Thomas",2012,2
"57961","Daniel Thomas",2012,3
"57962","Daniel Thomas",2012,4
"57963","Daniel Thomas",2012,3
"57964","Daniel Thomas",2012,1
"57965","Daniel Thomas",2012,1
"57966","Daniel Thomas",2012,-4
"57967","Daniel Thomas",2012,9
"57968","Daniel Thomas",2012,2
"57969","Daniel Thomas",2012,1
"57970","Daniel Thomas",2012,6
"44282","Daniel Thomas",2013,1
"44283","Daniel Thomas",2013,1
"44284","Daniel Thomas",2013,4
"44285","Daniel Thomas",2013,1
"44286","Daniel Thomas",2013,1
"44287","Daniel Thomas",2013,1
"44288","Daniel Thomas",2013,1
"44289","Daniel Thomas",2013,4
"44290","Daniel Thomas",2013,6
"44291","Daniel Thomas",2013,12
"44292","Daniel Thomas",2013,4
"44293","Daniel Thomas",2013,3
"44294","Daniel Thomas",2013,0
"44295","Daniel Thomas",2013,0
"44296","Daniel Thomas",2013,4
"44297","Daniel Thomas",2013,1
"44298","Daniel Thomas",2013,6
"44299","Daniel Thomas",2013,5
"44300","Daniel Thomas",2013,2
"44301","Daniel Thomas",2013,5
"44302","Daniel Thomas",2013,3
"44303","Daniel Thomas",2013,-2
"44304","Daniel Thomas",2013,4
"44305","Daniel Thomas",2013,4
"44306","Daniel Thomas",2013,-1
"44307","Daniel Thomas",2013,0
"44308","Daniel Thomas",2013,1
"44309","Daniel Thomas",2013,5
"44310","Daniel Thomas",2013,4
"44311","Daniel Thomas",2013,6
"44312","Daniel Thomas",2013,9
"44313","Daniel Thomas",2013,2
"44314","Daniel Thomas",2013,5
"44315","Daniel Thomas",2013,2
"44316","Daniel Thomas",2013,6
"44317","Daniel Thomas",2013,3
"44318","Daniel Thomas",2013,16
"44319","Daniel Thomas",2013,0
"44320","Daniel Thomas",2013,2
"44321","Daniel Thomas",2013,3
"44322","Daniel Thomas",2013,8
"44323","Daniel Thomas",2013,2
"44324","Daniel Thomas",2013,5
"44325","Daniel Thomas",2013,15
"44326","Daniel Thomas",2013,4
"44327","Daniel Thomas",2013,3
"44328","Daniel Thomas",2013,3
"44329","Daniel Thomas",2013,4
"44330","Daniel Thomas",2013,3
"44331","Daniel Thomas",2013,0
"44332","Daniel Thomas",2013,4
"44333","Daniel Thomas",2013,6
"44334","Daniel Thomas",2013,3
"44335","Daniel Thomas",2013,3
"44336","Daniel Thomas",2013,6
"44337","Daniel Thomas",2013,5
"44338","Daniel Thomas",2013,9
"44339","Daniel Thomas",2013,0
"44340","Daniel Thomas",2013,0
"44341","Daniel Thomas",2013,-1
"44342","Daniel Thomas",2013,-1
"44343","Daniel Thomas",2013,0
"44344","Daniel Thomas",2013,1
"44345","Daniel Thomas",2013,-2
"44346","Daniel Thomas",2013,9
"44347","Daniel Thomas",2013,9
"44348","Daniel Thomas",2013,5
"44349","Daniel Thomas",2013,1
"44350","Daniel Thomas",2013,1
"44351","Daniel Thomas",2013,11
"44352","Daniel Thomas",2013,4
"44353","Daniel Thomas",2013,8
"44354","Daniel Thomas",2013,3
"44355","Daniel Thomas",2013,6
"44356","Daniel Thomas",2013,3
"44357","Daniel Thomas",2013,1
"44358","Daniel Thomas",2013,4
"44359","Daniel Thomas",2013,3
"44360","Daniel Thomas",2013,3
"44361","Daniel Thomas",2013,3
"44362","Daniel Thomas",2013,6
"44363","Daniel Thomas",2013,4
"44364","Daniel Thomas",2013,-2
"44365","Daniel Thomas",2013,6
"44366","Daniel Thomas",2013,13
"44367","Daniel Thomas",2013,2
"44368","Daniel Thomas",2013,2
"44369","Daniel Thomas",2013,4
"44370","Daniel Thomas",2013,3
"44371","Daniel Thomas",2013,3
"44372","Daniel Thomas",2013,4
"44373","Daniel Thomas",2013,2
"44374","Daniel Thomas",2013,2
"44375","Daniel Thomas",2013,-3
"44376","Daniel Thomas",2013,2
"44377","Daniel Thomas",2013,1
"44378","Daniel Thomas",2013,1
"44379","Daniel Thomas",2013,-1
"44380","Daniel Thomas",2013,2
"44381","Daniel Thomas",2013,0
"44382","Daniel Thomas",2013,-1
"44383","Daniel Thomas",2013,1
"39155","Daniel Thomas",2014,5
"39156","Daniel Thomas",2014,10
"39157","Daniel Thomas",2014,15
"39158","Daniel Thomas",2014,10
"39159","Daniel Thomas",2014,4
"39160","Daniel Thomas",2014,3
"39161","Daniel Thomas",2014,3
"39162","Daniel Thomas",2014,5
"39163","Daniel Thomas",2014,5
"39164","Daniel Thomas",2014,-3
"39165","Daniel Thomas",2014,4
"39166","Daniel Thomas",2014,11
"39167","Daniel Thomas",2014,4
"39168","Daniel Thomas",2014,-1
"39169","Daniel Thomas",2014,9
"39170","Daniel Thomas",2014,2
"39171","Daniel Thomas",2014,7
"39172","Daniel Thomas",2014,0
"39173","Daniel Thomas",2014,5
"39174","Daniel Thomas",2014,1
"39175","Daniel Thomas",2014,-1
"39176","Daniel Thomas",2014,5
"39177","Daniel Thomas",2014,3
"39178","Daniel Thomas",2014,-1
"39179","Daniel Thomas",2014,4
"39180","Daniel Thomas",2014,-1
"39181","Daniel Thomas",2014,-7
"39182","Daniel Thomas",2014,2
"39183","Daniel Thomas",2014,7
"39184","Daniel Thomas",2014,-1
"39185","Daniel Thomas",2014,1
"39186","Daniel Thomas",2014,5
"39187","Daniel Thomas",2014,7
"39188","Daniel Thomas",2014,5
"39189","Daniel Thomas",2014,2
"39190","Daniel Thomas",2014,3
"39191","Daniel Thomas",2014,6
"39192","Daniel Thomas",2014,6
"39193","Daniel Thomas",2014,3
"39194","Daniel Thomas",2014,10
"39195","Daniel Thomas",2014,5
"39196","Daniel Thomas",2014,5
"39197","Daniel Thomas",2014,0
"39198","Daniel Thomas",2014,1
"94285","Danny Woodhead",2010,5
"94286","Danny Woodhead",2010,22
"94287","Danny Woodhead",2010,15
"94288","Danny Woodhead",2010,9
"94289","Danny Woodhead",2010,4
"94290","Danny Woodhead",2010,6
"94291","Danny Woodhead",2010,3
"94292","Danny Woodhead",2010,6
"94293","Danny Woodhead",2010,6
"94294","Danny Woodhead",2010,4
"94295","Danny Woodhead",2010,-2
"94296","Danny Woodhead",2010,8
"94297","Danny Woodhead",2010,0
"94298","Danny Woodhead",2010,1
"94299","Danny Woodhead",2010,8
"94300","Danny Woodhead",2010,2
"94301","Danny Woodhead",2010,5
"94302","Danny Woodhead",2010,14
"94303","Danny Woodhead",2010,12
"94304","Danny Woodhead",2010,7
"94305","Danny Woodhead",2010,2
"94306","Danny Woodhead",2010,4
"94307","Danny Woodhead",2010,2
"94308","Danny Woodhead",2010,3
"94309","Danny Woodhead",2010,2
"94310","Danny Woodhead",2010,2
"94311","Danny Woodhead",2010,7
"94312","Danny Woodhead",2010,5
"94313","Danny Woodhead",2010,4
"94314","Danny Woodhead",2010,-1
"94315","Danny Woodhead",2010,2
"94316","Danny Woodhead",2010,3
"94317","Danny Woodhead",2010,2
"94318","Danny Woodhead",2010,4
"94319","Danny Woodhead",2010,5
"94320","Danny Woodhead",2010,-3
"94321","Danny Woodhead",2010,7
"94322","Danny Woodhead",2010,6
"94323","Danny Woodhead",2010,6
"94324","Danny Woodhead",2010,0
"94325","Danny Woodhead",2010,3
"94326","Danny Woodhead",2010,6
"94327","Danny Woodhead",2010,12
"94328","Danny Woodhead",2010,3
"94329","Danny Woodhead",2010,11
"94330","Danny Woodhead",2010,5
"94331","Danny Woodhead",2010,3
"94332","Danny Woodhead",2010,2
"94333","Danny Woodhead",2010,1
"94334","Danny Woodhead",2010,4
"94335","Danny Woodhead",2010,8
"94336","Danny Woodhead",2010,5
"94337","Danny Woodhead",2010,7
"94338","Danny Woodhead",2010,36
"94339","Danny Woodhead",2010,3
"94340","Danny Woodhead",2010,6
"94341","Danny Woodhead",2010,4
"94342","Danny Woodhead",2010,2
"94343","Danny Woodhead",2010,4
"94344","Danny Woodhead",2010,0
"94345","Danny Woodhead",2010,3
"94346","Danny Woodhead",2010,7
"94347","Danny Woodhead",2010,9
"94348","Danny Woodhead",2010,3
"94349","Danny Woodhead",2010,7
"94350","Danny Woodhead",2010,4
"94351","Danny Woodhead",2010,3
"94352","Danny Woodhead",2010,5
"94353","Danny Woodhead",2010,3
"94354","Danny Woodhead",2010,3
"94355","Danny Woodhead",2010,2
"94356","Danny Woodhead",2010,1
"94357","Danny Woodhead",2010,4
"94358","Danny Woodhead",2010,5
"94359","Danny Woodhead",2010,14
"94360","Danny Woodhead",2010,2
"94361","Danny Woodhead",2010,7
"94362","Danny Woodhead",2010,2
"94363","Danny Woodhead",2010,7
"94364","Danny Woodhead",2010,5
"94365","Danny Woodhead",2010,13
"94366","Danny Woodhead",2010,4
"94367","Danny Woodhead",2010,8
"94368","Danny Woodhead",2010,8
"94369","Danny Woodhead",2010,29
"94370","Danny Woodhead",2010,6
"94371","Danny Woodhead",2010,3
"94372","Danny Woodhead",2010,8
"94373","Danny Woodhead",2010,4
"94374","Danny Woodhead",2010,6
"94375","Danny Woodhead",2010,6
"94376","Danny Woodhead",2010,4
"94377","Danny Woodhead",2010,6
"94378","Danny Woodhead",2010,0
"94379","Danny Woodhead",2010,5
"94380","Danny Woodhead",2010,19
"94381","Danny Woodhead",2010,0
"78512","Danny Woodhead",2011,5
"78513","Danny Woodhead",2011,2
"78514","Danny Woodhead",2011,8
"78515","Danny Woodhead",2011,8
"78516","Danny Woodhead",2011,5
"78517","Danny Woodhead",2011,3
"78518","Danny Woodhead",2011,1
"78519","Danny Woodhead",2011,9
"78520","Danny Woodhead",2011,9
"78521","Danny Woodhead",2011,8
"78522","Danny Woodhead",2011,4
"78523","Danny Woodhead",2011,0
"78524","Danny Woodhead",2011,3
"78525","Danny Woodhead",2011,4
"78526","Danny Woodhead",2011,5
"78527","Danny Woodhead",2011,3
"78528","Danny Woodhead",2011,0
"78529","Danny Woodhead",2011,4
"78530","Danny Woodhead",2011,1
"78531","Danny Woodhead",2011,1
"78532","Danny Woodhead",2011,10
"78533","Danny Woodhead",2011,3
"78534","Danny Woodhead",2011,3
"78535","Danny Woodhead",2011,3
"78536","Danny Woodhead",2011,12
"78537","Danny Woodhead",2011,1
"78538","Danny Woodhead",2011,1
"78539","Danny Woodhead",2011,2
"78540","Danny Woodhead",2011,5
"78541","Danny Woodhead",2011,-1
"78542","Danny Woodhead",2011,-1
"78543","Danny Woodhead",2011,5
"78544","Danny Woodhead",2011,3
"78545","Danny Woodhead",2011,3
"78546","Danny Woodhead",2011,9
"78547","Danny Woodhead",2011,6
"78548","Danny Woodhead",2011,1
"78549","Danny Woodhead",2011,4
"78550","Danny Woodhead",2011,9
"78551","Danny Woodhead",2011,5
"78552","Danny Woodhead",2011,6
"78553","Danny Woodhead",2011,7
"78554","Danny Woodhead",2011,1
"78555","Danny Woodhead",2011,6
"78556","Danny Woodhead",2011,4
"78557","Danny Woodhead",2011,3
"78558","Danny Woodhead",2011,12
"78559","Danny Woodhead",2011,0
"78560","Danny Woodhead",2011,8
"78561","Danny Woodhead",2011,2
"78562","Danny Woodhead",2011,10
"78563","Danny Woodhead",2011,7
"78564","Danny Woodhead",2011,1
"78565","Danny Woodhead",2011,5
"78566","Danny Woodhead",2011,2
"78567","Danny Woodhead",2011,4
"78568","Danny Woodhead",2011,1
"78569","Danny Woodhead",2011,12
"78570","Danny Woodhead",2011,3
"78571","Danny Woodhead",2011,8
"78572","Danny Woodhead",2011,2
"78573","Danny Woodhead",2011,2
"78574","Danny Woodhead",2011,0
"78575","Danny Woodhead",2011,12
"78576","Danny Woodhead",2011,2
"78577","Danny Woodhead",2011,3
"78578","Danny Woodhead",2011,8
"78579","Danny Woodhead",2011,4
"78580","Danny Woodhead",2011,6
"78581","Danny Woodhead",2011,3
"78582","Danny Woodhead",2011,10
"78583","Danny Woodhead",2011,6
"78584","Danny Woodhead",2011,8
"78585","Danny Woodhead",2011,4
"78586","Danny Woodhead",2011,4
"78587","Danny Woodhead",2011,4
"78588","Danny Woodhead",2011,5
"58638","Danny Woodhead",2012,6
"58639","Danny Woodhead",2012,1
"58640","Danny Woodhead",2012,3
"58641","Danny Woodhead",2012,2
"58642","Danny Woodhead",2012,6
"58643","Danny Woodhead",2012,2
"58644","Danny Woodhead",2012,3
"58645","Danny Woodhead",2012,3
"58646","Danny Woodhead",2012,0
"58647","Danny Woodhead",2012,5
"58648","Danny Woodhead",2012,6
"58649","Danny Woodhead",2012,-9
"58650","Danny Woodhead",2012,0
"58651","Danny Woodhead",2012,2
"58652","Danny Woodhead",2012,2
"58653","Danny Woodhead",2012,3
"58654","Danny Woodhead",2012,4
"58655","Danny Woodhead",2012,4
"58656","Danny Woodhead",2012,4
"58657","Danny Woodhead",2012,3
"58658","Danny Woodhead",2012,1
"58659","Danny Woodhead",2012,3
"58660","Danny Woodhead",2012,3
"58661","Danny Woodhead",2012,6
"58662","Danny Woodhead",2012,3
"58663","Danny Woodhead",2012,0
"58664","Danny Woodhead",2012,0
"58665","Danny Woodhead",2012,-4
"58666","Danny Woodhead",2012,5
"58667","Danny Woodhead",2012,0
"58668","Danny Woodhead",2012,7
"58669","Danny Woodhead",2012,6
"58670","Danny Woodhead",2012,19
"58671","Danny Woodhead",2012,7
"58672","Danny Woodhead",2012,3
"58673","Danny Woodhead",2012,7
"58674","Danny Woodhead",2012,5
"58675","Danny Woodhead",2012,4
"58676","Danny Woodhead",2012,9
"58677","Danny Woodhead",2012,2
"58678","Danny Woodhead",2012,8
"58679","Danny Woodhead",2012,0
"58680","Danny Woodhead",2012,2
"58681","Danny Woodhead",2012,1
"58682","Danny Woodhead",2012,4
"58683","Danny Woodhead",2012,1
"58684","Danny Woodhead",2012,2
"58685","Danny Woodhead",2012,15
"58686","Danny Woodhead",2012,8
"58687","Danny Woodhead",2012,0
"58688","Danny Woodhead",2012,5
"58689","Danny Woodhead",2012,1
"58690","Danny Woodhead",2012,1
"58691","Danny Woodhead",2012,1
"58692","Danny Woodhead",2012,13
"58693","Danny Woodhead",2012,3
"58694","Danny Woodhead",2012,4
"58695","Danny Woodhead",2012,10
"58696","Danny Woodhead",2012,3
"58697","Danny Woodhead",2012,9
"58698","Danny Woodhead",2012,4
"58699","Danny Woodhead",2012,3
"58700","Danny Woodhead",2012,5
"58701","Danny Woodhead",2012,3
"58702","Danny Woodhead",2012,15
"58703","Danny Woodhead",2012,6
"58704","Danny Woodhead",2012,2
"58705","Danny Woodhead",2012,0
"58706","Danny Woodhead",2012,1
"58707","Danny Woodhead",2012,2
"58708","Danny Woodhead",2012,4
"58709","Danny Woodhead",2012,1
"58710","Danny Woodhead",2012,1
"58711","Danny Woodhead",2012,11
"58712","Danny Woodhead",2012,6
"51613","Danny Woodhead",2013,4
"51614","Danny Woodhead",2013,5
"51615","Danny Woodhead",2013,0
"51616","Danny Woodhead",2013,1
"51617","Danny Woodhead",2013,2
"51618","Danny Woodhead",2013,4
"51619","Danny Woodhead",2013,8
"51620","Danny Woodhead",2013,1
"51621","Danny Woodhead",2013,2
"51622","Danny Woodhead",2013,7
"51623","Danny Woodhead",2013,11
"51624","Danny Woodhead",2013,3
"51625","Danny Woodhead",2013,6
"51626","Danny Woodhead",2013,4
"51627","Danny Woodhead",2013,9
"51628","Danny Woodhead",2013,3
"51629","Danny Woodhead",2013,4
"51630","Danny Woodhead",2013,14
"51631","Danny Woodhead",2013,2
"51632","Danny Woodhead",2013,2
"51633","Danny Woodhead",2013,4
"51634","Danny Woodhead",2013,1
"51635","Danny Woodhead",2013,5
"51636","Danny Woodhead",2013,2
"51637","Danny Woodhead",2013,3
"51638","Danny Woodhead",2013,0
"51639","Danny Woodhead",2013,2
"51640","Danny Woodhead",2013,-6
"51641","Danny Woodhead",2013,5
"51642","Danny Woodhead",2013,0
"51643","Danny Woodhead",2013,8
"51644","Danny Woodhead",2013,3
"51645","Danny Woodhead",2013,3
"51646","Danny Woodhead",2013,-2
"51647","Danny Woodhead",2013,10
"51648","Danny Woodhead",2013,7
"51649","Danny Woodhead",2013,2
"51650","Danny Woodhead",2013,2
"51651","Danny Woodhead",2013,7
"51652","Danny Woodhead",2013,2
"51653","Danny Woodhead",2013,4
"51654","Danny Woodhead",2013,1
"51655","Danny Woodhead",2013,4
"51656","Danny Woodhead",2013,1
"51657","Danny Woodhead",2013,4
"51658","Danny Woodhead",2013,4
"51659","Danny Woodhead",2013,0
"51660","Danny Woodhead",2013,6
"51661","Danny Woodhead",2013,4
"51662","Danny Woodhead",2013,8
"51663","Danny Woodhead",2013,0
"51664","Danny Woodhead",2013,3
"51665","Danny Woodhead",2013,0
"51666","Danny Woodhead",2013,8
"51667","Danny Woodhead",2013,5
"51668","Danny Woodhead",2013,6
"51669","Danny Woodhead",2013,1
"51670","Danny Woodhead",2013,2
"51671","Danny Woodhead",2013,5
"51672","Danny Woodhead",2013,7
"51673","Danny Woodhead",2013,6
"51674","Danny Woodhead",2013,3
"51675","Danny Woodhead",2013,1
"51676","Danny Woodhead",2013,4
"51677","Danny Woodhead",2013,6
"51678","Danny Woodhead",2013,-1
"51679","Danny Woodhead",2013,8
"51680","Danny Woodhead",2013,4
"51681","Danny Woodhead",2013,5
"51682","Danny Woodhead",2013,3
"51683","Danny Woodhead",2013,0
"51684","Danny Woodhead",2013,5
"51685","Danny Woodhead",2013,4
"51686","Danny Woodhead",2013,7
"51687","Danny Woodhead",2013,1
"51688","Danny Woodhead",2013,3
"51689","Danny Woodhead",2013,2
"51690","Danny Woodhead",2013,11
"51691","Danny Woodhead",2013,2
"51692","Danny Woodhead",2013,5
"51693","Danny Woodhead",2013,10
"51694","Danny Woodhead",2013,4
"51695","Danny Woodhead",2013,3
"51696","Danny Woodhead",2013,7
"51697","Danny Woodhead",2013,1
"51698","Danny Woodhead",2013,3
"51699","Danny Woodhead",2013,2
"51700","Danny Woodhead",2013,3
"51701","Danny Woodhead",2013,4
"51702","Danny Woodhead",2013,8
"51703","Danny Woodhead",2013,2
"51704","Danny Woodhead",2013,3
"51705","Danny Woodhead",2013,3
"51706","Danny Woodhead",2013,6
"51707","Danny Woodhead",2013,5
"51708","Danny Woodhead",2013,10
"51709","Danny Woodhead",2013,6
"51710","Danny Woodhead",2013,3
"51711","Danny Woodhead",2013,13
"51712","Danny Woodhead",2013,7
"51713","Danny Woodhead",2013,2
"51714","Danny Woodhead",2013,2
"51715","Danny Woodhead",2013,4
"51716","Danny Woodhead",2013,3
"51717","Danny Woodhead",2013,6
"51718","Danny Woodhead",2013,3
"37911","Danny Woodhead",2014,5
"37912","Danny Woodhead",2014,1
"37913","Danny Woodhead",2014,-1
"37914","Danny Woodhead",2014,-2
"37915","Danny Woodhead",2014,1
"37916","Danny Woodhead",2014,1
"37917","Danny Woodhead",2014,2
"37918","Danny Woodhead",2014,6
"37919","Danny Woodhead",2014,13
"37920","Danny Woodhead",2014,5
"37921","Danny Woodhead",2014,2
"37922","Danny Woodhead",2014,1
"37923","Danny Woodhead",2014,3
"37924","Danny Woodhead",2014,1
"37925","Danny Woodhead",2014,1
"19452","Danny Woodhead",2015,10
"19453","Danny Woodhead",2015,0
"19454","Danny Woodhead",2015,7
"19455","Danny Woodhead",2015,2
"19456","Danny Woodhead",2015,9
"19457","Danny Woodhead",2015,1
"19458","Danny Woodhead",2015,2
"19459","Danny Woodhead",2015,3
"19460","Danny Woodhead",2015,1
"19461","Danny Woodhead",2015,4
"19462","Danny Woodhead",2015,2
"19463","Danny Woodhead",2015,1
"19464","Danny Woodhead",2015,7
"19465","Danny Woodhead",2015,0
"19466","Danny Woodhead",2015,5
"19467","Danny Woodhead",2015,7
"19468","Danny Woodhead",2015,3
"19469","Danny Woodhead",2015,9
"19470","Danny Woodhead",2015,5
"19471","Danny Woodhead",2015,5
"19472","Danny Woodhead",2015,1
"19473","Danny Woodhead",2015,-4
"19474","Danny Woodhead",2015,2
"19475","Danny Woodhead",2015,7
"19476","Danny Woodhead",2015,11
"19477","Danny Woodhead",2015,4
"19478","Danny Woodhead",2015,4
"19479","Danny Woodhead",2015,7
"19480","Danny Woodhead",2015,5
"19481","Danny Woodhead",2015,19
"19482","Danny Woodhead",2015,2
"19483","Danny Woodhead",2015,2
"19484","Danny Woodhead",2015,1
"19485","Danny Woodhead",2015,9
"19486","Danny Woodhead",2015,1
"19487","Danny Woodhead",2015,-1
"19488","Danny Woodhead",2015,-1
"19489","Danny Woodhead",2015,4
"19490","Danny Woodhead",2015,2
"19491","Danny Woodhead",2015,2
"19492","Danny Woodhead",2015,1
"19493","Danny Woodhead",2015,1
"19494","Danny Woodhead",2015,-1
"19495","Danny Woodhead",2015,4
"19496","Danny Woodhead",2015,5
"19497","Danny Woodhead",2015,5
"19498","Danny Woodhead",2015,6
"19499","Danny Woodhead",2015,6
"19500","Danny Woodhead",2015,5
"19501","Danny Woodhead",2015,3
"19502","Danny Woodhead",2015,1
"19503","Danny Woodhead",2015,5
"19504","Danny Woodhead",2015,4
"19505","Danny Woodhead",2015,6
"19506","Danny Woodhead",2015,15
"19507","Danny Woodhead",2015,2
"19508","Danny Woodhead",2015,1
"19509","Danny Woodhead",2015,2
"19510","Danny Woodhead",2015,2
"19511","Danny Woodhead",2015,3
"19512","Danny Woodhead",2015,-3
"19513","Danny Woodhead",2015,5
"19514","Danny Woodhead",2015,-2
"19515","Danny Woodhead",2015,1
"19516","Danny Woodhead",2015,6
"19517","Danny Woodhead",2015,-1
"19518","Danny Woodhead",2015,2
"19519","Danny Woodhead",2015,7
"19520","Danny Woodhead",2015,0
"19521","Danny Woodhead",2015,3
"19522","Danny Woodhead",2015,2
"19523","Danny Woodhead",2015,0
"19524","Danny Woodhead",2015,3
"19525","Danny Woodhead",2015,0
"19526","Danny Woodhead",2015,2
"19527","Danny Woodhead",2015,1
"19528","Danny Woodhead",2015,-4
"19529","Danny Woodhead",2015,1
"19530","Danny Woodhead",2015,1
"19531","Danny Woodhead",2015,8
"19532","Danny Woodhead",2015,1
"19533","Danny Woodhead",2015,0
"19534","Danny Woodhead",2015,0
"19535","Danny Woodhead",2015,6
"19536","Danny Woodhead",2015,5
"19537","Danny Woodhead",2015,0
"19538","Danny Woodhead",2015,27
"19539","Danny Woodhead",2015,1
"19540","Danny Woodhead",2015,4
"19541","Danny Woodhead",2015,4
"19542","Danny Woodhead",2015,3
"19543","Danny Woodhead",2015,5
"19544","Danny Woodhead",2015,4
"19545","Danny Woodhead",2015,4
"19546","Danny Woodhead",2015,1
"19547","Danny Woodhead",2015,3
"19548","Danny Woodhead",2015,-1
